review,clean_review
"From the beginning, I have appreciated ""the crime epic"" or ""the crime saga"" approach of the director towards Batman, despite I don't stick with realism in cinema, however in this movie, Nolan goes too far and we watch a movie which has almost zero effect on the audience as a Batman movie! What Roland Emmerich did in 2012 is what Nolan did in this movie! I don't pay to watch a crime film without Batman! In TDKR, Batman is like a metaphor, yes believe me, in the first half (80 minutes approx.) we watch Batman in only one or two scenes and the part (the chase) was may be the best part of the movie! As some other moviegoers said, it is all about story telling with no break, but no break! You can't feel the film, because it is like you have no time to do that! How can I say, the movie is exhausting, you feel exhausted, yes that's the word! And if you suppose that in the second half, Batman rises immediately, my answer would be not exactly! As said, TDKR is about Bruce Wayne, other characters, themes, but not Batman! Therefore I felt cheated. And I always think that Mr. Nolan is not a good action director. In the first half, Batman has an interesting gadget, I have no idea what was the function of it, but he doesn't use it! So? Yes, the movie has plenty good action, it has its moments, but I can't say it is great! Nolan shoots chase scenes, in all of his Batman movies, there is chase sequence, but is this enough? There are some other type of action in TDKR, but don't expect an action-packed! (I'd expected) There is no character development for new characters except for Bane. As for Catwoman, Catwoman is not even spelled in the movie! Was she really Catwoman? What was her motivation? She was not a dominant character as it should be! Even the introduction of the character was poor! And she could have been sexy! We can't see even her body! A different interpretation? well, the problem here is Nolan doesn't care about the characters, it was the same in Batman Begins (Scarecrow) it was the same in The Dark Knight (Batman himself) He just puts a character forward, Catwoman, a burglar, OK next! Miranda Tate, a business woman, OK next! Something like that. John Blake is a well written character, a cop, at least he has a motivation! However, for example Miranda Tate is out of place! It feels like Nolan likes Cotillard and wants to work with her, they know each other from Inception etc. Mrs. Cotillard is a very beautiful and talented actress, but in this movie, she is just out of place. Bane is the scene stealer, the performance of Tom Hardy is great, his voice is brilliant, he is evil, he is bad-ass, but he disappoints because of two reasons: first, as you know too, in Nolan's story, Bane doesn't use steroids or he isn't exposed to poison known as venom, so he doesn't grow bigger. Second, the twist at the end ruins this character very badly and there is a scene which you feel like he is a henchman! And wasn't Bane big like in the comics in the teaser trailer? Was I cheated again? The final parts which are called climactic by a lot of people were not that climactic and there is nothing different or original! I expected to be amazed, surprised etc. but it didn't happen. This is a cold movie! The movie has not any impact on you, you can't feel the film, almost zero emotion throughout the film (like Inception) but except two part! The fight between Batman and Bane and the chase in the first half! If the whole film had been like that, I would have given 100 out of 10! The cinematography and the art direction are not dominant like The Dark Knight, the editing is like non-stop events with no break (now joke time! the only break was the regular 10 minutes break in the middle of the movie!) Also the film was too noisy at times. I didn't find the movie overlong, but what I get bored was watching a Batman movie without Batman! I found Batman Joker showdown in The Dark Knight anti climactic, low key and short, but this time it was much worse! That's why movies like Terminator 2 are masterpieces, am I wrong? You can't imagine how it ends! I almost found it ridiculous! TDKR is not a ""rich"" film especially in the content, so it is like ""poor man's Batman movie"" Personally my another problem with TDKR was it has zero ""comic book feel"" At least, TDK had it at times! After some statements of Nolan, the fate of John Blake made me laugh! Miranda Tate's climactic plan was boring and how can I say? it had no excitement or tense, because it was simple and cliché? Especially for such an ""epic"" movie! Doesn't this epic final deserve originality? By the way, Nolan doesn't even know how to shoot a snowy scene or he just doesn't care about it! Another problem, the mystery and suspense in the trailers were missing. And realism doesn't mean that the movie is deep or in comparison with other super hero movies, it is deeper, No, No! That's because Nolan is not interested in characters, instead he is ""event driven"" And couldn't the war between Batman and the other bad guys (the chaos) be handled better? The only good thing about this movie for me was Nolan avoids ""crowd-pleaser humor"" in this movie! The Dark Knight Rises may be a well made film, but as a ""Batman"" movie, it is quite empty.",begin appreci crime epic crime saga approach director toward batman despit stick realism cinema howev movi nolan goe far watch movi almost zero effect audienc batman movi roland emmerich nolan movi pay watch crime film without batman tdkr batman like metaphor ye believ first half minut approx watch batman one two scene part chase may best part movi moviego said stori tell break break feel film like time say movi exhaust feel exhaust ye word suppos second half batman rise immedi answer would exactli said tdkr bruce wayn charact theme batman therefor felt cheat alway think mr nolan good action director first half batman interest gadget idea function use ye movi plenti good action moment say great nolan shoot chase scene batman movi chase sequenc enough type action tdkr expect action pack expect charact develop new charact except bane catwoman catwoman even spell movi realli catwoman motiv domin charact even introduct charact poor could sexi see even bodi differ interpret well problem nolan care charact batman begin scarecrow dark knight batman put charact forward catwoman burglar ok next miranda tate busi woman ok next someth like john blake well written charact cop least motiv howev exampl miranda tate place feel like nolan like cotillard want work know incept etc mr cotillard beauti talent actress movi place bane scene stealer perform tom hardi great voic brilliant evil bad as disappoint two reason first know nolan stori bane use steroid expo poison known venom grow bigger second twist end ruin charact badli scene feel like henchman bane big like comic teaser trailer cheat final part call climact lot peopl climact noth differ origin expect amaz surpris etc happen cold movi movi impact feel film almost zero emot throughout film like incept except two part fight batman bane chase first half whole film like would given cinematographi art direct domin like dark knight edit like non stop event break joke time break regular minut break middl movi also film noisi time find movi overlong get bore watch batman movi without batman found batman joker showdown dark knight anti climact low key short time much wors movi like termin masterpiec wrong imagin end almost found ridicul tdkr rich film especi content like poor man batman movi person anoth problem tdkr zero comic book feel least tdk time statement nolan fate john blake made laugh miranda tate climact plan bore say excit ten simpl cliché especi epic movi epic final deserv origin way nolan even know shoot snowi scene care anoth problem mysteri suspens trailer miss realism mean movi deep comparison super hero movi deeper nolan interest charact instead event driven war batman bad guy chao handl better good thing movi nolan avoid crowd pleaser humor movi dark knight rise may well made film batman movi quit empti
"I believe that TDKR is the best out of the trilogy, though the BB and TDK are both excellent, TDKR manages to perfectly capture the essence of Bruce Wayne and Batman in a way we would probably never see again, Bale gives a performance which shows just how brilliant an actor he is, even when most of his face is hidden by the mask, he manages to not only express the determination and anger of Batman, but also Batman's anxiety, I felt his performance in TDK became overshadowed by praise that was heaped upon the late Heath Ledger, but now I hope everyone can praise him for the brilliant actor he is. I believe the supporting cast are also great and that no actor was below par, even though it took a bit of time to adjust to Bane's voice.

Christopher Nolan has given us one of the greatest trilogy's of all time and has finished with a tour de force of a film, which is both challenging and entertaining, the reliance on stunts and little use of CGI made the film feel grittier and more intense, while Wally Pfister has given us in what could be his last film as a DP some of his finest work and that chant which is heard when Bane approaches will forever send a chill down my spine no matter how many times I see it. TDKR managed to surpass my expectations, every minute of it was worth watching.

Lastly I just want to send my condolences to the victims, as well as their family and friends, of the tragic event in Colorado, may they rest in peace.",believ tdkr best trilog though bb tdk excel tdkr manag perfectli captur essenc bruce wayn batman way would probabl never see bale give perform show brilliant actor even face hidden mask manag express determin anger batman also batman anxieti felt perform tdk becam overshadow prais heap upon late heath ledger hope everyon prais brilliant actor believ support cast also great actor par even though took bit time adjust bane voic christoph nolan given u one greatest trilog time finish tour de forc film challeng entertain relianc stunt littl use cgi made film feel grittier intens walli pfister given u could last film dp finest work chant heard bane approach forev send chill spine matter mani time see tdkr manag surpass expect everi minut worth watch lastli want send condol victim well famili friend tragic event colorado may rest peac
"When I watched the trailers, I knew that Christopher Nolan would make a perfect movie, the storyline is amazing and will always make you want to jump of the chair and be in the movie. The movie is long but when it ends you will wish that it would never end. And the soundtrack it's just pure adrenalin, it will transform you in Batman. The Dark Knight had Heath Legder as a perfect Joker but Christopher Nolan managed to create a villain at the same lever as the Joker. Bane is Mr. muscles that can kill everyone on his path and the Joker is just evil in person, two distinct villains that are just perfect. One last thing Bane's voice is just badass epic.",watch trailer knew christoph nolan would make perfect movi storylin amaz alway make want jump chair movi movi long end wish would never end soundtrack pure adrenalin transform batman dark knight heath legder perfect joker christoph nolan manag creat villain lever joker bane mr muscl kill everyon path joker evil person two distinct villain perfect one last thing bane voic badass epic
"The Dark knight Rises, was in some ways, the perfect ending to a great trilogy. This $250,000,000 action filled creation of Nolan is a perfect testimony of his sheer genius and imagination. The only possible reason it cannot be termed as ground breaking is because the grounds were already broken in 2008 by ""The Dark knight"". This movie was as spell bounding as its predecessor. Massive in its scope and breath-taking in its conception, the Dark Knight Rises explores the character of Bruce Wayne a.k.a The Batman in the backdrop of a now peaceful Gotham. It is set 7 years after the death of Harvey Dent. Bruce Wayne is shown as a man who is broken, both physically and spiritually by the antics of the Joker. Christopher Nolan with his portrayal of the masked crusader has done a superb job of showing us the anguish and struggles Batman was going through. On one hand Bruce was still broken by the death of Rachel and on the other his Gotham city was threatened by Bane (Tom Hardy). Apart from challenges Batman had to face ,Bruce Wayne also had to bear the brunt of a bad investment in a clean energy project. Subsequent events led him to bankruptcy. The movie is about these challenges Bruce faces and how he has to find a balance in life and rise from the darkness that surrounded him. The Portrayal of Bane was done superbly by Tom Hardy, as an insane mercenary whose only aim was destruction of Gotham. There is also a connection between Bane and Bruce which is later revealed in the movie. The ever faithful Alfred (Michael Caine) and Mr Fox (Morgan Freeman) who always had Bruce's back do so again. Their prime task was to put forth the difficult questions which Bruce had to answer, questions pertaining to his past and future. And the cat women played by Anne Hathway was a character who had her own set of moral values, but at the end of the day she plays an equally important part in the future of Gotham city.

In the most elemental sense The Dark Knight Rises is about the fight between good and evil. What is amazing is the execution of the movie and the flawless way Nolan explores the character of Batman. And a word of praise should be given for the music which gives the viewer a rush of adrenaline during some unforgettable scenes. Shot in 5 difference countries this multimillion masterpiece is undoubtedly the crown jewel of Nolan's Batman Trilogy.",dark knight rise way perfect end great trilog action fill creation nolan perfect testimoni sheer geniu imagin possibl reason cannot term ground break ground alreadi broken dark knight movi spell bound predecessor massiv scope breath take concept dark knight rise explor charact bruce wayn k batman backdrop peac gotham set year death harvey dent bruce wayn shown man broken physic spiritu antic joker christoph nolan portray mask crusad done superb job show u anguish struggl batman go one hand bruce still broken death rachel gotham citi threaten bane tom hardi apart challeng batman face bruce wayn also bear brunt bad invest clean energi project subsequ event led bankruptci movi challeng bruce face find balanc life rise dark surround portray bane done superbl tom hardi insan mercenari whose aim destruct gotham also connect bane bruce later reveal movi ever faith alfr michael cain mr fox morgan freeman alway bruce back prime task put forth difficult question bruce answer question pertain past futur cat woman play ann hathway charact set moral valu end day play equal import part futur gotham citi element sen dark knight rise fight good evil amaz execut movi flawless way nolan explor charact batman word prais given music give viewer rush adrenalin unforgett scene shot differ countri multimillion masterpiec undoubtedli crown jewel nolan batman trilog
"This review is for IMDb only. Any other websites that host this review will have it removed immediately.

I don't normally write reviews for IMDb, but I feel like contributing to the great community here. I publish most of my reviews on youtube if you want to watch them here -> http://www.youtube.com/user/natdude101? feature=mhee

Batman is a character that film has been nice to. Great films from the late 80's/early 90's, wonderful animated films and an extremely successful reboot of the franchise in the 2000's. While he has seen his dark days (no pun intended), everyone knows that Batman is a profitable character. The Dark Knight Rises seems to follow it's successors having already broke many records. But no matter how much money a movie makes, it can still suck. Many wonder whether or not to watch film and with this review I hope to help people make the decision to see TDKR.

TDKR starts off strong. The plot opens up 8 years after the events of the previous movie where Harvey Dent is a hero and Bruce Wayne is a crippled shut in. The opening is a bit slow and possibly slower than most people would expect from such a action-heavy film, but it does pick up after the first 45 minutes. The casting for the film is excellent. The returning cast featuring Bale, Oldman, Caine and Freeman all make a wonderful cast. The new people also leave an impression. Hardy and Hathaway steal the show as the villain/anti-hero and Gordon-Levitt does a great job as the new cop on the force. I feel like this film has more a focus on the entire ensemble rather than a featured star (Batman in Batman Begins and The Joker in The Dark Knight). The plot is also well written and provides an excellent ending to the dark knight trilogy.

The Cinematography is breathe-takingly beautiful. Many scenes have been shot with an imax camera and that extra effort has helped make the film all the more amazing. Action scenes look especially good. The special and visual effects also look good, but the film doesn't rely on them to work. Unlike the other super-hero movie release of July, TDKR is able to stand on it's own without the special effects. The soundtrack is very well-written. Composer Hans Zimmer has done an excellent job again creating a haunting and beautiful soundtrack to accompany this film. The sound editing and mixing is one of the few problems I have with the film, while it's usually excellent, the beginning has a few problems as it's very hard to understand Hardy due to his mask.

The Script is very well written and brings together an excellent theme of pain and sacrifice. Nolan has once again outdone himself with directing this picture. Fight scenes are perfectly choreographed. Camera angles are set perfectly. Every line is delivered with the perfect amount of intensity and passion. The only question left is, how in the world has this world-class director not won an academy award?

Overall, TDKR is one of the best films of the year. Everything works so well and if you'll excuse some of the minor problems in the beginning, you'll find an excellent film that builds to one of the most satisfying endings in all of film. I highly recommend it.",review imdb websit host review remov immedi normal write review imdb feel like contribut great commun publish review youtub want watch http www youtub com user natdud featur mhee batman charact film nice great film late earli wonder anim film extrem success reboot franchis seen dark day pun intend everyon know batman profit charact dark knight rise seem follow successor alreadi broke mani record matter much money movi make still suck mani wonder whether watch film review hope help peopl make decis see tdkr tdkr start strong plot open year event previou movi harvey dent hero bruce wayn crippl shut open bit slow possibl slower peopl would expect action heavi film pick first minut cast film excel return cast featur bale oldman cain freeman make wonder cast new peopl also leav impress hardi hathaway steal show villain anti hero gordon levitt great job new cop forc feel like film focu entir ensembl rather featur star batman batman begin joker dark knight plot also well written provid excel end dark knight trilog cinematographi breath takingli beauti mani scene shot imax camera extra effort help make film amaz action scene look especi good special visual effect also look good film reli work unlik super hero movi releas juli tdkr abl stand without special effect soundtrack well written compos han zimmer done excel job creat haunt beauti soundtrack accompani film sound edit mix one problem film usual excel begin problem hard understand hardi due mask script well written bring togeth excel theme pain sacrific nolan outdon direct pictur fight scene perfectli choreograph camera angl set perfectli everi line deliv perfect amount intens passion question left world world class director academi award overal tdkr one best film year everyth work well excus minor problem begin find excel film build one satisfi end film highli recommend
"I booked tickets for the midnight screening of this movie on the day they came out. and the next month after that was an excruciating wait. I had never looked forward to a movie this much, not because im not a massive movie fan but because I could never truly have faith in any director being able to produce the masterpiece I would be expecting.

but with Christopher Nolan, I just knew i was going to receive something mind numbingly good, something I would remember for the rest of my life. I walked out of dark knight with a feeling of satisfaction but after watching the dark knight rises I felt something no other movie had provided me thus far.

Truly an amazing movie, needless to say my favourite of all time. anyone who hasn't seen this movie needs to. you will not regret it.",book ticket midnight screen movi day came next month excruci wait never look forward movi much im massiv movi fan could never truli faith director abl produc masterpiec would expect christoph nolan knew go receiv someth mind numbingli good someth would rememb rest life walk dark knight feel satisfact watch dark knight rise felt someth movi provid thu far truli amaz movi needless say favourit time anyon seen movi need regret
Expectations after The Dark Knight were so high that the end of the trilogy has left a really bad taste for me. I loved the 1st 2 films immensely and was a huge Nolan fan until now. It makes me sick that ultimately they decided to cash in their cheque. I can't believe the positive reviews this is getting. Did I watch a different movie? The inclusion of the Catwoman was a disaster. Bane could have made this a decent sequel had Nolan concentrated on him a lot more. I don't have words left to describe my disappointment. Not buying this on Blu Ray. For me It started with Batman begins and ended with The Dark Knight. Real talk people. Watch The Avengers at the pictures now while you still can. You will not regret it.,expect dark knight high end trilog left realli bad tast love st film immens huge nolan fan make sick ultim decid cash chequ believ posit review get watch differ movi inclus catwoman disast bane could made decent sequel nolan concentr lot word left describ disappoint buy blu ray start batman begin end dark knight real talk peopl watch aveng pictur still regret
"This Batman film is the worst out of this Trilogy.

It takes over an hour for the movie to get going, when it finally does it is still boring.

The enemy is not even scary and very cheesy. The worst part of the movie is that is all so unbelievable, the director makes you think you have the brain of a three year old. I like very clever directing where you are made to think and put things together like with Quentin Tarentino. The directing here was very basic and for kids, it was so cheesy and so many clichés. Basically it has all been done before in the other batman films and done a lot better too. The last one is in the series is mean to be the best but this was the worst - the batman series has been totally exhausted , there was nothing original or exciting in the whole film.

The whole film is cheesy, i went with my friends who love the other batman films and not one of them like this.

Forget the 10 star reviews this film is Boring and cheesy

The only redeeming feature is cat woman is sexy but overall the film is so slow and drawn out.",batman film worst trilog take hour movi get go final still bore enemi even scari cheesi worst part movi unbeliev director make think brain three year old like clever direct made think put thing togeth like quentin tarentino direct basic kid cheesi mani cliché basic done batman film done lot better last one seri mean best worst batman seri total exhaust noth origin excit whole film whole film cheesi went friend love batman film one like forget star review film bore cheesi redeem featur cat woman sexi overal film slow drawn
"Desi desi basara basara...desi desi basara basara. I loved the chanting throughout the movie. This movie will blow you away. Nolan has done it again and this time better.

It couldn't be a spectacular end to an immortal saga. People say that the third outing is always tricky as there is lot of pressure to present a convincing plot for the audience in a way that the trilogy culminates into one phenomenal celluloid experience. Nolan has undoubtedly, outdone himself with his latest film which also happens to be the last in the Batman franchise.

Every character in this movie have given there best performances till date. Hans Zimmer's magical music is still giving me goosebumps. This is the best Superhero film i've seen. Nolan's twist can be felt in the movie which will always keep you on the edge of your seat. Its a Must Watch movie..not only once but many a times. Take a bow Christopher Nolan.

Desi Desi Basara basara!!!!",desi desi basara basara desi desi basara basara love chant throughout movi movi blow away nolan done time better spectacular end immort saga peopl say third outing alway tricki lot pressur present convinc plot audienc way trilog culmin one phenomen celluloid experi nolan undoubtedli outdon latest film also happen last batman franchis everi charact movi given best perform till date han zimmer magic music still give goosebump best superhero film seen nolan twist felt movi alway keep edg seat must watch movi mani time take bow christoph nolan desi desi basara basara
"The Dark Knight Rises, as most know, is the finale of Chrisopher Nolan's Batman trilogy that began with Batman Begins and The Dark Knight. You have to ask yourself though, is the series plagued? I saw this in light of recent events with the Colorado shootings and Heath Ledger's untimely death in 2008.

However, The Dark Knight Rises is THE movie to watch in 2012:

It features stunning performances from Christian Bale who reprises his role as the protagonist Batman, Anne Hathaway as Catwomen and namely Michael Caine's portrayal of Bruce's servant Alfred. Caine gives an excellent performance in the movie mainly an emotional moment towards the closing scenes of the film (no spoilers here). Tom Hardy's performance as the villain Bane arguably competes with Ledger's performance as The Joker in The Dark Knight, You can feel the terror that Bane inflicts.

The story itself (whilst giving away no spoilers) features plenty of emotional moments and plot twists galore, 10/10 from this reviewer.

Summary: One of the best films this year has scene, definitely beating The Amazing Spider Man, where Super-Hero movies of 2012 are concerned: See this movie!",dark knight rise know final chrisoph nolan batman trilog began batman begin dark knight ask though seri plagu saw light recent event colorado shoot heath ledger untim death howev dark knight rise movi watch featur stun perform christian bale repris role protagonist batman ann hathaway catwomen name michael cain portray bruce servant alfr cain give excel perform movi mainli emot moment toward close scene film spoiler tom hardi perform villain bane arguabl compet ledger perform joker dark knight feel terror bane inflict stori whilst give away spoiler featur plenti emot moment plot twist galor review summari one best film year scene definit beat amaz spider man super hero movi concern see movi
"""The Dark Knight Rises"" was the one movie that was a must-see on my list. After the crowd-pleasing and stunning ""The Dark Knight"" it seemed almost impossible for a sequel to top its predecessor. With a phenomenal performance by Heath Ledger as The Joker, and such a captivating story, it would be difficult to capitalize on that right? Director Christopher Nolan takes the audience on another journey and its one that will have audiences glued to there seat for nearly 3 hours. ""Rises"" does clock in at around 2 hours and 45 minutes to be exact, but it's worth every single minute.

What I've always found fascinating about Nolan as a director is that all of his films have a common theme: redemption. ""The Dark Knight"" touched on that aspect of corruption and humanity taking a stand; even the nicest person can be corrupted with the right push, hence Harvey Dent. ""Rises"" tackles the issue of economic inequality, terrorism and destruction to speak. Bruce Wayne (Christian Bale) is a billionaire; he's not just wealthy, but very wealthy. His wealth gives him the opportunity to suit up as Batman and have incredible toys at his disposal.

To read the rest of the review go to: http://www.canyon-news.com Be sure to like us on Facebook to get all the latest movie reviews at www.facebook.com/canyon.news.la OR Follow us on Twitter @cnewspaper",dark knight rise one movi must see list crowd plea stun dark knight seem almost imposs sequel top predecessor phenomen perform heath ledger joker captiv stori would difficult capit right director christoph nolan take audienc anoth journey one audienc glu seat nearli hour rise clock around hour minut exact worth everi singl minut alway found fascin nolan director film common theme redempt dark knight touch aspect corrupt human take stand even nicest person corrupt right push henc harvey dent rise tackl issu econom inequ terror destruct speak bruce wayn christian bale billionair wealthi wealthi wealth give opportun suit batman incred toy dispos read rest review go http www canyon news com sure like u facebook get latest movi review www facebook com canyon news la follow u twitter cnewspap
"Christopher Nolan is yet to deliver an unsatisfying film, and he absolutely hit the nail on the head with the last installment in the batman series. For a 3 hour movie, i know I and many other were up in our seats enthralled for whatever was going to happen next.

Christian Bale was magnificent as always. I enjoyed how Nolan brought out a more emotional side to Bruce Wayne on a more personal level. It was nice how there was more Bruce Wayne bettering himself and others around him, while still maintaining the Batman we know and love.

Anne Hathaway absolutely exceeded expectations as Selina Kyle/Catwoman. Her lustful/cunning personality was performed flawlessly and her transformation was performed even better. She brought a somewhat warm comical aspect to a movie embezzled with darkness, that added something to the batman series us as viewers were yet to see.

Tom Hardy as Bane provided a new villainous tone that i enjoyed. He was a true villain. He was physically dominant, with intelligence as well presenting scenarios where you did not know how Batman would be able to cope. The voice he provided, just as Heath Ledger had done, was nailed. Creepy and truly villainous. Bane was just as good as the joker in their own way.

Joseph Gordon-Levitt's role as officer Blake is overlooked for how key his role was. This young man is establishing himself as a true actor in Hollywood. His passion for Batman and the people of Gotham was extremely evident and you were rooting for this guy throughout the entire film.

Michael Caine never fails to deliver, and Alfred's riveting, emotional performance put me over the edge. He made me feel for his character, feel what he was going through exactly. A huge reason this movie was so successful was the performance of Alfred.

TDKR was a perfect way to end this historic trilogy with its powerful acting performances and the emotions poured out throughout the film. It just saddens me that this series is over due to the ending really sets up another film. Christopher Nolan i applaud you and the work you have done.",christoph nolan yet deliv unsatisfi film absolut hit nail head last instal batman seri hour movi know mani seat enthral whatev go happen next christian bale magnific alway enjoy nolan brought emot side bruce wayn person level nice bruce wayn better other around still maintain batman know love ann hathaway absolut exceed expect selina kyle catwoman lust cun person perform flawlessli transform perform even better brought somewhat warm comic aspect movi embezzl dark ad someth batman seri u viewer yet see tom hardi bane provid new villain tone enjoy true villain physic domin intellig well present scenario know batman would abl cope voic provid heath ledger done nail creepi truli villain bane good joker way joseph gordon levitt role offic blake overlook key role young man establish true actor hollywood passion batman peopl gotham extrem evid root guy throughout entir film michael cain never fail deliv alfr rivet emot perform put edg made feel charact feel go exactli huge reason movi success perform alfr tdkr perfect way end histor trilog power act perform emot pour throughout film sadden seri due end realli set anoth film christoph nolan applaud work done
"It is almost impossible for anybody to make a sequel to the ever lasting and epic movie like THE DARK KNIGHT. With history of films which failed to create same impact as their previous versions and with huge amount of expectations THE DARK KNIGHT RISES do rise to the expectations.

Hats off to Christopher Nolan. He has done a great job in assembling such a huge cast ,many(new characters) of them are from his previous directional venture INCEPTION. to their credit everyone has done their role neatly.Christian Bale looked stunning and did his role nicely, Anne Hathaway added some attraction and value to her role especially with her venomous style and attitude. Joseph Gordon-Levitt proved his worth and confidence that Nolan had in him.

the major positives are the screenplay, camera work, high octane action sequences, stunning and timely dialogues. the bgm was good as one can expect from a batman movie.

on the downside, the length of the movie which is quite unusual for a Hollywood movie, but trust me you will never get bored.

the twists and turns in later part makes it more interesting and the climax is the best part. very much acceptable and justified conclusion to this epic trilogy. I have watched it twice on its release day but still love to watch it again. It is very difficult to chose the best among the trilogy especially between dark knight and dark knight rises. frankly i couldn't chose the better one . Thank u warner bros and Christopher Nolan for giving us this awesome series. I hope its not a one time experience.",almost imposs anybodi make sequel ever last epic movi like dark knight histori film fail creat impact previou version huge amount expect dark knight rise rise expect hat christoph nolan done great job assembl huge cast mani new charact previou direct ventur incept credit everyon done role neatli christian bale look stun role nice ann hathaway ad attract valu role especi venom style attitud joseph gordon levitt prove worth confid nolan major posit screenplay camera work high octan action sequenc stun time dialogu bgm good one expect batman movi downsid length movi quit unusu hollywood movi trust never get bore twist turn later part make interest climax best part much accept justifi conclus epic trilog watch twice releas day still love watch difficult chose best among trilog especi dark knight dark knight rise frankli chose better one thank u warner bro christoph nolan give u awesom seri hope one time experi
"The Dark Knight Rises: Ever since Nolan delivered The Dark Knight, it has been a long impatient wait for four long years for its sequel. Let us be honest here-The Dark Knight was a masterpiece but it was Heath Ledger's portrayal of Joker which had made the film iconic. Anybody can make a masterpiece but it is only a handful of those who make iconic movies, and Nolan made it. Christopher Nolan, take a bow. The Dark Knight Rises is another masterstroke from Nolan. Though there might be nothing iconic about this one but certainly it brings justice to the kind of finale one might expect from a person of his caliber. The only unfortunate thing about TDKR is that it is being released after The Dark Knight. Had this movie been released after Batman Begins, it would have brought order in this universe where one movie is a step ahead of its predecessor (surprise>>>>masterpiece>>>>iconic). People would have appreciated this masterpiece as a worthy sequel and not point fingers at it just because it is not there with TDK. That being said let us now come to TDKR. Since I was not able to get tickets online for the nearby 15 odd multiplexes, I had to earn a ticket for it to see it 25kms away. I could imagine myself walking in slow motion into the theatre, with tickets clenched in my hands (fade loud noise), to witness something which will tell you-that seat on which you are about to sit has waited there for decades for you to witness this orchestra, after all it has been a wait for a lifetime. This movie has everything what you expect from a Nolan movie. I will not undermine it by saying this movie has great acting, great screenplay and everything cliché. But I will say this-experience this experience, for after this there will be none and even if there is who knows who will be and who will not be.",dark knight rise ever sinc nolan deliv dark knight long impati wait four long year sequel let u honest dark knight masterpiec heath ledger portray joker made film icon anybodi make masterpiec hand make icon movi nolan made christoph nolan take bow dark knight rise anoth masterstrok nolan though might noth icon one certainli bring justic kind final one might expect person calib unfortun thing tdkr releas dark knight movi releas batman begin would brought order univers one movi step ahead predecessor surpris masterpiec icon peopl would appreci masterpiec worthi sequel point finger tdk said let u come tdkr sinc abl get ticket onlin nearbi odd multiplex earn ticket see km away could imagin walk slow motion theatr ticket clench hand fade loud nois wit someth tell seat sit wait decad wit orchestra wait lifetim movi everyth expect nolan movi undermin say movi great act great screenplay everyth cliché say experi experi none even know
"I have almost no words for this Masterpiece. It was just a perfect end to The Dark Knight Legend. With Blood Rushing Action and beautifully Choreographed Fight Scenes. This was one of the Greatest Movies Ever Conceived. Bane was pure evil with a side that was revealed that I didn't expect. Miranda Tate was just something different, that's all I'll say. And of course Christian Bale playing the greatest superhero ever; Batman. He was just sensational. Pure Amazing acting. Christopher Nolan is one of the Greatest Directors of All Time and easily the Greatest one right now. 10/10, 110%, Six Stars! Must See! This Movie will change Series Finales Forever.",almost word masterpiec perfect end dark knight legend blood rush action beauti choreograph fight scene one greatest movi ever conceiv bane pure evil side reveal expect miranda tate someth differ say cours christian bale play greatest superhero ever batman sensat pure amaz act christoph nolan one greatest director time easili greatest one right six star must see movi chang seri final forev
"Really? a 9 out of 10? Something must be wrong... it surely is an entertaining film but the amount of plot holes, clichés and lack of coherence / logic in many of the scenes is totally overwhelming.

Will you have fun watching it? YES, it is a fun movie. Is it a great movie? NO, not even close.

It's not even a shadow of the second movie (which I believe is also a bit overrated, but still was a really good film).

I still recommend watching it, as it is quite fun, but don't expect ""The Godfather part 4"", as you might from some of the reviews and the 9.0 rating...",realli someth must wrong sure entertain film amount plot hole cliché lack coher logic mani scene total overwhelm fun watch ye fun movi great movi even close even shadow second movi believ also bit overr still realli good film still recommend watch quit fun expect godfath part might review rate
"Overlong, talky and boring.....

And who had the idea of having a villain with a art-deco ashtray on his mouth? Bane is one of the most poorly developed villains in history. What were they thinking? What is the point of hiding is face and facial expressions?

The dialog is painful, tedious. The film is overlong, bloated, they tried to pack too much into it and the result is very confusing.

Anne Hathaway in unconvincingly flimsy looking. Not to mention she has no charisma, chemistry with Batman.

Morgan Freeman and Michael Caine (the coolest characters) are given minimal screen time.

I rather watch Adam West's Batman. At least it was fun.",overlong talki bore idea villain art deco ashtray mouth bane one poorli develop villain histori think point hide face facial express dialog pain tediou film overlong bloat tri pack much result confus ann hathaway unconvincingli flimsi look mention charisma chemistri batman morgan freeman michael cain coolest charact given minim screen time rather watch adam west batman least fun
